# lambda  	 theta 	 Rs 	 Rp 	 Ts 	 Tp
1074.0 84.0 0.8265303389 0.4071921679 0.1734696611 0.5928078321
1074.0 86.0 0.8806201675 0.5493169745 0.1193798325 0.4506830255
1074.0 88.0 0.9383808602 0.7411799481 0.0616191398 0.2588200519
1074.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1076.0 0.0 0.1571689728 0.1571689728 0.8428310272 0.8428310272
1076.0 2.0 0.1573523590 0.1570656947 0.8426476410 0.8429343053
1076.0 4.0 0.1579035078 0.1567553237 0.8420964922 0.8432446763
1076.0 6.0 0.1588253958 0.1562362582 0.8411746042 0.8437637418
1076.0 8.0 0.1601230040 0.1555058549 0.8398769960 0.8444941451
1076.0 10.0 0.1618033466 0.1545604686 0.8381966534 0.8454395314
1076.0 12.0 0.1638755136 0.1533955111 0.8361244864 0.8466044889
1076.0 14.0 0.1663507232 0.1520055282 0.8336492768 0.8479944718
1076.0 16.0 0.1692423884 0.1503843008 0.8307576116 0.8496156992
1076.0 18.0 0.1725661942 0.1485249714 0.8274338058 0.8514750286
1076.0 20.0 0.1763401880 0.1464202013 0.8236598120 0.8535797987
1076.0 22.0 0.1805848825 0.1440623648 0.8194151175 0.8559376352
1076.0 24.0 0.1853233705 0.1414437869 0.8146766295 0.8585562131
1076.0 26.0 0.1905814532 0.1385570349 0.8094185468 0.8614429651
1076.0 28.0 0.1963877806 0.1353952749 0.8036122194 0.8646047251
1076.0 30.0 0.2027740048 0.1319527084 0.7972259952 0.8680472916
1076.0 32.0 0.2097749455 0.1282251086 0.7902250545 0.8717748914
1076.0 34.0 0.2174287686 0.1242104793 0.7825712314 0.8757895207
1076.0 36.0 0.2257771763 0.1199098675 0.7742228237 0.8800901325
1076.0 38.0 0.2348656087 0.1153283689 0.7651343913 0.8846716311
1076.0 40.0 0.2447434564 0.1104763747 0.7552565436 0.8895236253
1076.0 42.0 0.2554642837 0.1053711246 0.7445357163 0.8946288754
1076.0 44.0 0.2670860599 0.1000386473 0.7329139401 0.8999613527
1076.0 46.0 0.2796713986 0.0945161940 0.7203286014 0.9054838060
1076.0 48.0 0.2932878022 0.0888553037 0.7067121978 0.9111446963
1076.0 50.0 0.3080079107 0.0831256779 0.6919920893 0.9168743221
1076.0 52.0 0.3239097506 0.0774201023 0.6760902494 0.9225798977
1076.0 54.0 0.3410769819 0.0718607233 0.6589230181 0.9281392767
1076.0 56.0 0.3595991389 0.0666070928 0.6404008611 0.9333929072
1076.0 58.0 0.3795718611 0.0618665294 0.6204281389 0.9381334706
1076.0 60.0 0.4010971081 0.0579075308 0.5989028919 0.9420924692
1076.0 62.0 0.4242833537 0.0550772332 0.5757166463 0.9449227668
1076.0 64.0 0.4492457522 0.0538242682 0.5507542478 0.9461757318
1076.0 66.0 0.4761062688 0.0547288621 0.5238937312 0.9452711379
1076.0 68.0 0.5049937669 0.0585427249 0.4950062331 0.9414572751
1076.0 70.0 0.5360440417 0.0662422491 0.4639559583 0.9337577509
1076.0 72.0 0.5693997904 0.0790999355 0.4306002096 0.9209000645
1076.0 74.0 0.6052105073 0.0987809305 0.3947894927 0.9012190695
1076.0 76.0 0.6436322912 0.1274743806 0.3563677088 0.8725256194
1076.0 78.0 0.6848275517 0.1680733087 0.3151724483 0.8319266913
1076.0 80.0 0.7289646013 0.2244223876 0.2710353987 0.7755776124
1076.0 82.0 0.7762171156 0.3016608942 0.2237828844 0.6983391058
1076.0 84.0 0.8267634484 0.4066988632 0.1732365516 0.5933011368
1076.0 86.0 0.8807857839 0.5488782109 0.1192142161 0.4511217891
1076.0 88.0 0.9384691108 0.7408861365 0.0615308892 0.2591138635
1076.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1078.0 0.0 0.1576419148 0.1576419148 0.8423580852 0.8423580852
1078.0 2.0 0.1578254981 0.1575382202 0.8421745019 0.8424617798
1078.0 4.0 0.1583772373 0.1572265998 0.8416227627 0.8427734002
1078.0 6.0 0.1593001068 0.1567054517 0.8406998932 0.8432945483
1078.0 8.0 0.1605990832 0.1559721322 0.8394009168 0.8440278678
1078.0 10.0 0.1622811751 0.1550229957 0.8377188249 0.8449770043
1078.0 12.0 0.1643554646 0.1538534524 0.8356445354 0.8461465476
1078.0 14.0 0.1668331602 0.1524580465 0.8331668398 0.8475419535
1078.0 16.0 0.1697276628 0.1508305560 0.8302723372 0.8491694440
1078.0 18.0 0.1730546426 0.1489641193 0.8269453574 0.8510358807
1078.0 20.0 0.1768321297 0.1468513918 0.8231678703 0.8531486082
1078.0 22.0 0.1810806161 0.1444847397 0.8189193839 0.8555152603
1078.0 24.0 0.1858231703 0.1418564776 0.8141768297 0.8581435224
1078.0 26.0 0.1910855653 0.1389591585 0.8089144347 0.8610408415
1078.0 28.0 0.1968964182 0.1357859304 0.8031035818 0.8642140696
1078.0 30.0 0.2032873428 0.1323309719 0.7967126572 0.8676690281
1078.0 32.0 0.2102931150 0.1285900273 0.7897068850 0.8714099727
1078.0 34.0 0.2179518502 0.1245610647 0.7820481498 0.8754389353
1078.0 36.0 0.2263051923 0.1202450876 0.7736948077 0.8797549124
1078.0 38.0 0.2353985149 0.1156471385 0.7646014851 0.8843528615
1078.0 40.0 0.2452811328 0.1107775447 0.7547188672 0.8892224553
1078.0 42.0 0.2560065237 0.1056534699 0.7439934763 0.8943465301
1078.0 44.0 0.2676325583 0.1003008524 0.7323674417 0.8996991476
1078.0 46.0 0.2802217384 0.0947568375 0.7197782616 0.9052431625
1078.0 48.0 0.2938414398 0.0890728406 0.7061585602 0.9109271594
1078.0 50.0 0.3085641594 0.0833184204 0.6914358406 0.9166815796
1078.0 52.0 0.3244677620 0.0775861994 0.6755322380 0.9224138006
1078.0 54.0 0.3416357258 0.0719981394 0.6583642742 0.9280018606
1078.0 56.0 0.3601573809 0.0667135872 0.6398426191 0.9332864128
1078.0 58.0 0.3801281375 0.0619396374 0.6198718625 0.9380603626
1078.0 60.0 0.4016496988 0.0579445507 0.5983503012 0.9420554493
1078.0 62.0 0.4248302525 0.0550752238 0.5751697475 0.9449247762
1078.0 64.0 0.4497846337 0.0537800634 0.5502153663 0.9462199366
1078.0 66.0 0.4766344534 0.0546391179 0.5233655466 0.9453608821
1078.0 68.0 0.5055081821 0.0584040147 0.4944918179 0.9415959853
1078.0 70.0 0.5365411802 0.0660512407 0.4634588198 0.9339487593
1078.0 72.0 0.5698756658 0.0788536955 0.4301243342 0.9211463045
1078.0 74.0 0.6056606057 0.0984774328 0.3943393943 0.9015225672
1078.0 76.0 0.6440515203 0.1271133362 0.3559484797 0.8728866638
1078.0 78.0 0.6852101870 0.1676575051 0.3147898130 0.8323424949
1078.0 80.0 0.7293042289 0.2239598351 0.2706957711 0.7760401649
1078.0 82.0 0.7765065730 0.3011682538 0.2234934270 0.6988317462
1078.0 84.0 0.8269947631 0.4062069109 0.1730052369 0.5937930891
1078.0 86.0 0.8809501103 0.5484405377 0.1190498897 0.4515594623
1078.0 88.0 0.9385566660 0.7405929650 0.0614433340 0.2594070350
1078.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1080.0 0.0 0.1581123178 0.1581123178 0.8418876822 0.8418876822
1080.0 2.0 0.1582960963 0.1580082088 0.8417039037 0.8419917912
1080.0 4.0 0.1588484203 0.1576953452 0.8411515797 0.8423046548
1080.0 6.0 0.1597722618 0.1571721249 0.8402277382 0.8428278751
1080.0 8.0 0.1610725933 0.1564359038 0.8389274067 0.8435640962
1080.0 10.0 0.1627564177 0.1554830356 0.8372435823 0.8445169644
1080.0 12.0 0.1648328091 0.1543089294 0.8351671909 0.8456910706
1080.0 14.0 0.1673129665 0.1529081277 0.8326870335 0.8470918723
1080.0 16.0 0.1702102785 0.1512744055 0.8297897215 0.8487255945
1080.0 18.0 0.1735404009 0.1494008971 0.8264595991 0.8505991029
1080.0 20.0 0.1773213464 0.1472802522 0.8226786536 0.8527197478
1080.0 22.0 0.1815735863 0.1449048292 0.8184264137 0.8550951708
1080.0 24.0 0.1863201652 0.1422669318 0.8136798348 0.8577330682
1080.0 26.0 0.1915868278 0.1393590992 0.8084131722 0.8606409008
1080.0 28.0 0.1974021584 0.1361744612 0.8025978416 0.8638255388
1080.0 30.0 0.2037977330 0.1327071738 0.7962022670 0.8672928262
1080.0 32.0 0.2108082838 0.1289529525 0.7891917162 0.8710470475
1080.0 34.0 0.2184718757 0.1249097299 0.7815281243 0.8750902701
1080.0 36.0 0.2268300951 0.1205784660 0.7731699049 0.8794215340
1080.0 38.0 0.2359282494 0.1159641505 0.7640717506 0.8840358495
1080.0 40.0 0.2458155779 0.1110770471 0.7541844221 0.8889229529
1080.0 42.0 0.2565454723 0.1059342436 0.7434545277 0.8940657564
1080.0 44.0 0.2681757054 0.1005615884 0.7318242946 0.8994384116
1080.0 46.0 0.2807686681 0.0949961211 0.7192313319 0.9050038789
1080.0 48.0 0.2943916104 0.0892891339 0.7056083896 0.9107108661
1080.0 50.0 0.3091168871 0.0835100435 0.6908831129 0.9164899565
1080.0 52.0 0.3250222026 0.0777513094 0.6749777974 0.9222486906
1080.0 54.0 0.3421908548 0.0721347094 0.6578091452 0.9278652906
1080.0 56.0 0.3607119707 0.0668193855 0.6392880293 0.9331806145
1080.0 58.0 0.3806807334 0.0620122088 0.6193192666 0.9379877912
1080.0 60.0 0.4021985919 0.0579812034 0.5978014081 0.9420187966
1080.0 62.0 0.4253734497 0.0550730261 0.5746265503 0.9449269739
1080.0 64.0 0.4503198260 0.0537358592 0.5496801740 0.9462641408
1080.0 66.0 0.4771589803 0.0545495717 0.5228410197 0.9454504283
1080.0 68.0 0.5060189935 0.0582657069 0.4939810065 0.9417342931
1080.0 70.0 0.5370347955 0.0658608433 0.4629652045 0.9341391567
1080.0 72.0 0.5703481292 0.0786082746 0.4296518708 0.9213917254
1080.0 74.0 0.6061074392 0.0981749547 0.3938925608 0.9018250453
1080.0 76.0 0.6444676729 0.1267534937 0.3555323271 0.8732465063
1080.0 78.0 0.6855899814 0.1672430524 0.3144100186 0.8327569476
1080.0 80.0 0.7296413054 0.2234987280 0.2703586946 0.7765012720
1080.0 82.0 0.7767938307 0.3006770711 0.2232061693 0.6993229289
1080.0 84.0 0.8272242993 0.4057163116 0.1727757007 0.5942836884
1080.0 86.0 0.8811131584 0.5480039565 0.1188868416 0.4519960435
1080.0 88.0 0.9386435321 0.7403004351 0.0613564679 0.2596995649
1080.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1082.0 0.0 0.1586020744 0.1586020744 0.8413979256 0.8413979256
1082.0 2.0 0.1587860560 0.1584975572 0.8412139440 0.8415024428
1082.0 4.0 0.1593389885 0.1581834688 0.8406610115 0.8418165312
1082.0 6.0 0.1602638414 0.1576582070 0.8397361586 0.8423417930
1082.0 8.0 0.1615655829 0.1569191270 0.8384344171 0.8430808730
1082.0 10.0 0.1632512100 0.1559625817 0.8367487900 0.8440374183
1082.0 12.0 0.1653297887 0.1547839787 0.8346702113 0.8452160213
1082.0 14.0 0.1678125078 0.1533778582 0.8321874922 0.8466221418
1082.0 16.0 0.1707127436 0.1517379921 0.8292872564 0.8482620079
1082.0 18.0 0.1740461367 0.1498575100 0.8259538633 0.8501424900
1082.0 20.0 0.1778306817 0.1477290554 0.8221693183 0.8522709446
1082.0 22.0 0.1820868287 0.1453449780 0.8179131713 0.8546550220
1082.0 24.0 0.1868375971 0.1426975701 0.8131624029 0.8573024299
1082.0 26.0 0.1921087024 0.1397793565 0.8078912976 0.8602206435
1082.0 28.0 0.1979286948 0.1365834482 0.8020713052 0.8634165518
1082.0 30.0 0.2043291111 0.1331039772 0.7956708889 0.8668960228
1082.0 32.0 0.2113446378 0.1293366299 0.7886553622 0.8706633701
1082.0 34.0 0.2190132875 0.1252793023 0.7809867125 0.8747206977
1082.0 36.0 0.2273765864 0.1209329100 0.7726234136 0.8790670900
1082.0 38.0 0.2364797732 0.1163023889 0.7635202268 0.8836976111
1082.0 40.0 0.2463720086 0.1113979382 0.7536279914 0.8886020618
1082.0 42.0 0.2571065945 0.1062365686 0.7428934055 0.8937634314
1082.0 44.0 0.2687412019 0.1008440376 0.7312587981 0.8991559624
1082.0 46.0 0.2813381059 0.0952572782 0.7186618941 0.9047427218
1082.0 48.0 0.2949644255 0.0895274581 0.7050355745 0.9104725419
1082.0 50.0 0.3096923672 0.0837238506 0.6903076328 0.9162761494
1082.0 52.0 0.3255994685 0.0779387510 0.6744005315 0.9220612490
1082.0 54.0 0.3427688388 0.0722937520 0.6572311612 0.9277062480
1082.0 56.0 0.3612893941 0.0669477895 0.6387106059 0.9330522105
1082.0 58.0 0.3812560805 0.0621075095 0.6187439195 0.9378924905
1082.0 60.0 0.4027700817 0.0580406978 0.5972299183 0.9419593022
1082.0 62.0 0.4259390058 0.0550937698 0.5740609942 0.9449062302
1082.0 64.0 0.4508770423 0.0537146806 0.5491229577 0.9462853194
1082.0 66.0 0.4777050849 0.0544831171 0.5222949151 0.9455168829
1082.0 68.0 0.5065508090 0.0581505340 0.4934491910 0.9418494660
1082.0 70.0 0.5375486961 0.0656935937 0.4624513039 0.9343064063
1082.0 72.0 0.5708399951 0.0783859728 0.4291600049 0.9216140272
1082.0 74.0 0.6065726069 0.0978955049 0.3934273931 0.9021044951
1082.0 76.0 0.6449008835 0.1264164922 0.3550991165 0.8735835078
1082.0 78.0 0.6859853253 0.1668510960 0.3140146747 0.8331489040
1082.0 80.0 0.7299921637 0.2230595091 0.2700078363 0.7769404909
1082.0 82.0 0.7770928154 0.3002067163 0.2229071846 0.6997932837
1082.0 84.0 0.8274631900 0.4052446935 0.1725368100 0.5947553065
1082.0 86.0 0.8812828386 0.5475831274 0.1187171614 0.4524168726
1082.0 88.0 0.9387339241 0.7400179747 0.0612660759 0.2599820253
1082.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1084.0 0.0 0.1590894839 0.1590894839 0.8409105161 0.8409105161
1084.0 2.0 0.1592736668 0.1589845604 0.8407263332 0.8410154396
1084.0 4.0 0.1598272024 0.1586692531 0.8401727976 0.8413307469
1084.0 6.0 0.1607530576 0.1581419594 0.8392469424 0.8418580406
1084.0 8.0 0.1620561965 0.1574000341 0.8379438035 0.8425999659
1084.0 10.0 0.1637436100 0.1564398290 0.8362563900 0.8435601710
1084.0 12.0 0.1658243562 0.1552567505 0.8341756438 0.8447432495
1084.0 14.0 0.1683096137 0.1538453365 0.8316903863 0.8461546635
1084.0 16.0 0.1712127464 0.1521993556 0.8287872536 0.8478006444
1084.0 18.0 0.1745493798 0.1503119331 0.8254506202 0.8496880669
1084.0 20.0 0.1783374907 0.1481757060 0.8216625093 0.8518242940
1084.0 22.0 0.1825975077 0.1457830155 0.8174024923 0.8542169845
1084.0 24.0 0.1873524255 0.1431261428 0.8126475745 0.8568738572
1084.0 26.0 0.1926279302 0.1401975980 0.8073720698 0.8598024020
1084.0 28.0 0.1984525383 0.1369904735 0.8015474617 0.8630095265
1084.0 30.0 0.2048577472 0.1334988778 0.7951422528 0.8665011222
1084.0 32.0 0.2118781983 0.1297184677 0.7881218017 0.8702815323
1084.0 34.0 0.2195518520 0.1256471032 0.7804481480 0.8743528968
1084.0 36.0 0.2279201748 0.1212856554 0.7720798252 0.8787143446
1084.0 38.0 0.2370283369 0.1166390067 0.7629716631 0.8833609933
1084.0 40.0 0.2469254207 0.1117172920 0.7530745793 0.8882827080
1084.0 42.0 0.2576646392 0.1065374454 0.7423353608 0.8934625546
1084.0 44.0 0.2693035620 0.1011251335 0.7306964380 0.8988748665
1084.0 46.0 0.2819043491 0.0955171830 0.7180956509 0.9044828170
1084.0 48.0 0.2955339894 0.0897646376 0.7044660106 0.9102353624
1084.0 50.0 0.3102645422 0.0839366275 0.6897354578 0.9160633725
1084.0 52.0 0.3261733790 0.0781252843 0.6738266210 0.9218747157
1084.0 54.0 0.3433434224 0.0724520160 0.6566565776 0.9275479840
1084.0 56.0 0.3618633785 0.0670755525 0.6381366215 0.9329244475
1084.0 58.0 0.3818279581 0.0622023153 0.6181720419 0.9377976847
1084.0 60.0 0.4033380822 0.0580998521 0.5966619178 0.9419001479
1084.0 62.0 0.4265010651 0.0551143366 0.5734989349 0.9448856634
1084.0 64.0 0.4514307696 0.0536934968 0.5485692304 0.9463065032
1084.0 66.0 0.4782477264 0.0544168361 0.5217522736 0.9455831639
1084.0 68.0 0.5070792086 0.0580357192 0.4929207914 0.9419642808
1084.0 70.0 0.5380592535 0.0655268898 0.4619407465 0.9344731102
1084.0 72.0 0.5713286196 0.0781644026 0.4286713804 0.9218355974
1084.0 74.0 0.6070346696 0.0976169647 0.3929653304 0.9023830353
1084.0 76.0 0.6453311650 0.1260805605 0.3546688350 0.8739194395
1084.0 78.0 0.6863779613 0.1664603383 0.3136220387 0.8335396617
1084.0 80.0 0.7303405877 0.2226215674 0.2696594123 0.7773784326
1084.0 82.0 0.7773896986 0.2997376430 0.2226103014 0.7002623570
1084.0 84.0 0.8277003798 0.4047742571 0.1722996202 0.5952257429
1084.0 86.0 0.8814512949 0.5471632437 0.1185487051 0.4528367563
1084.0 88.0 0.9388236556 0.7397360632 0.0611763444 0.2602639368
1084.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1086.0 0.0 0.1595745560 0.1595745560 0.8404254440 0.8404254440
1086.0 2.0 0.1597589384 0.1594692281 0.8402410616 0.8405307719
1086.0 4.0 0.1603130716 0.1591527076 0.8396869284 0.8408472924
1086.0 6.0 0.1612399202 0.1586233916 0.8387600798 0.8413766084
1086.0 8.0 0.1625444440 0.1578786344 0.8374555560 0.8421213656
1086.0 10.0 0.1642336277 0.1569147869 0.8357663723 0.8430852131
1086.0 12.0 0.1663165217 0.1557272540 0.8336834783 0.8442727460
1086.0 14.0 0.1688042946 0.1543105716 0.8311957054 0.8456894284
1086.0 16.0 0.1717102975 0.1526585051 0.8282897025 0.8473414949
1086.0 18.0 0.1750501414 0.1507641752 0.8249498586 0.8492358248
1086.0 20.0 0.1788417847 0.1486202127 0.8211582153 0.8513797873
1086.0 22.0 0.1831056352 0.1462189504 0.8168943648 0.8537810496
1086.0 24.0 0.1878646624 0.1435526584 0.8121353376 0.8564473416
1086.0 26.0 0.1931445237 0.1406138321 0.8068554763 0.8593861679
1086.0 28.0 0.1989737018 0.1373955454 0.8010262982 0.8626044546
1086.0 30.0 0.2053836549 0.1338918834 0.7946163451 0.8661081166
1086.0 32.0 0.2124089795 0.1300984735 0.7875910205 0.8699015265
1086.0 34.0 0.2200875841 0.1260131397 0.7799124159 0.8739868603
1086.0 36.0 0.2284608757 0.1216367091 0.7715391243 0.8783632909
1086.0 38.0 0.2375739565 0.1169740106 0.7624260435 0.8830259894
1086.0 40.0 0.2474758312 0.1120351150 0.7525241688 0.8879648850
1086.0 42.0 0.2582196240 0.1068368798 0.7417803760 0.8931631202
1086.0 44.0 0.2698628040 0.1014048815 0.7301371960 0.8985951185
1086.0 46.0 0.2824674169 0.0957758405 0.7175325831 0.9042241595
1086.0 48.0 0.2961003222 0.0900006769 0.7038996778 0.9099993231
1086.0 50.0 0.3108334329 0.0841483782 0.6891665671 0.9158516218
1086.0 52.0 0.3267439558 0.0783109129 0.6732560442 0.9216890871
1086.0 54.0 0.3439146278 0.0726095043 0.6560853722 0.9273904957
1086.0 56.0 0.3624339468 0.0672026769 0.6375660532 0.9327973231
1086.0 58.0 0.3823963902 0.0622966281 0.6176036098 0.9377033719
1086.0 60.0 0.4039026178 0.0581586675 0.5960973822 0.9418413325
1086.0 62.0 0.4270596526 0.0551347274 0.5729403474 0.9448652726
1086.0 64.0 0.4519810333 0.0536723078 0.5480189667 0.9463276922
1086.0 66.0 0.4787869305 0.0543507282 0.5212130695 0.9456492718
1086.0 68.0 0.5076042185 0.0579212615 0.4923957815 0.9420787385
1086.0 70.0 0.5385664936 0.0653607300 0.4614335064 0.9346392700
1086.0 72.0 0.5718140286 0.0779435622 0.4281859714 0.9220564378
1086.0 74.0 0.6074936524 0.0973393321 0.3925063476 0.9026606679
1086.0 76.0 0.6457585414 0.1257456965 0.3542414586 0.8742543035
1086.0 78.0 0.6867679121 0.1660707772 0.3132320879 0.8339292228
1086.0 80.0 0.7306865981 0.2221849018 0.2693134019 0.7778150982
1086.0 82.0 0.7776844986 0.2992698508 0.2223155014 0.7007301492
1086.0 84.0 0.8279358837 0.4043050025 0.1720641163 0.5956949975
1086.0 86.0 0.8816185385 0.5467443064 0.1183814615 0.4532556936
1086.0 88.0 0.9389127328 0.7394547017 0.0610872672 0.2605452983
1086.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1088.0 0.0 0.1600573001 0.1600573001 0.8399426999 0.8399426999
1088.0 2.0 0.1602418802 0.1599515698 0.8397581198 0.8400484302
1088.0 4.0 0.1607966058 0.1596338418 0.8392033942 0.8403661582
1088.0 6.0 0.1617244388 0.1591025131 0.8382755612 0.8408974869
1088.0 8.0 0.1630303350 0.1583549373 0.8369696650 0.8416450627
1088.0 10.0 0.1647212732 0.1573874647 0.8352787268 0.8426125353
1088.0 12.0 0.1668062956 0.1561954987 0.8331937044 0.8438045013
1088.0 14.0 0.1692965608 0.1547735729 0.8307034392 0.8452264271
1088.0 16.0 0.1722054078 0.1531154498 0.8277945922 0.8468845502
1088.0 18.0 0.1755484323 0.1512142455 0.8244515677 0.8487857545
1088.0 20.0 0.1793435751 0.1490625846 0.8206564249 0.8509374154
1088.0 22.0 0.1836112227 0.1466527916 0.8163887773 0.8533472084
1088.0 24.0 0.1883743202 0.1439771254 0.8116256798 0.8560228746
1088.0 26.0 0.1936584957 0.1410280671 0.8063415043 0.8589719329
1088.0 28.0 0.1994921984 0.1377986719 0.8005078016 0.8622013281
1088.0 30.0 0.2059068479 0.1342830017 0.7940931521 0.8657169983
1088.0 32.0 0.2129369956 0.1304766549 0.7870630044 0.8695233451
1088.0 34.0 0.2206204986 0.1263774193 0.7793795014 0.8736225807
1088.0 36.0 0.2289987046 0.1219860782 0.7710012954 0.8780139218
1088.0 38.0 0.2381166482 0.1173074072 0.7618833518 0.8826925928
1088.0 40.0 0.2480232567 0.1123514133 0.7519767433 0.8876485867
1088.0 42.0 0.2587715665 0.1071348778 0.7412284335 0.8928651222
1088.0 44.0 0.2704189463 0.1016832871 0.7295810537 0.8983167129
1088.0 46.0 0.2830273284 0.0960332557 0.7169726716 0.9039667443
1088.0 48.0 0.2966634436 0.0902355806 0.7033365564 0.9097644194
1088.0 50.0 0.3113990599 0.0843591069 0.6886009401 0.9156408931
1088.0 52.0 0.3273112202 0.0784956402 0.6726887798 0.9215043598
1088.0 54.0 0.3444824773 0.0727662199 0.6555175227 0.9272337801
1088.0 56.0 0.3630011222 0.0673291652 0.6369988778 0.9326708348
1088.0 58.0 0.3829614004 0.0623904497 0.6170385996 0.9376095503
1088.0 60.0 0.4044637127 0.0582171453 0.5955362873 0.9417828547
1088.0 62.0 0.4276147933 0.0551549426 0.5723852067 0.9448450574
1088.0 64.0 0.4525278589 0.0536511136 0.5474721411 0.9463488864
1088.0 66.0 0.4793227231 0.0542847929 0.5206772769 0.9457152071
1088.0 68.0 0.5081258644 0.0578071599 0.4918741356 0.9421928401
1088.0 70.0 0.5390704421 0.0651951129 0.4609295579 0.9348048871
1088.0 72.0 0.5722962476 0.0777234498 0.4277037524 0.9222765502
1088.0 74.0 0.6079495801 0.0970626049 0.3920504199 0.9029373951
1088.0 76.0 0.6461830367 0.1254118981 0.3538169633 0.8745881019
1088.0 78.0 0.6871552004 0.1656824112 0.3128447996 0.8343175888
1088.0 80.0 0.7310302155 0.2217495108 0.2689697845 0.7782504892
1088.0 82.0 0.7779772337 0.2988033389 0.2220227663 0.7011966611
1088.0 84.0 0.8281697168 0.4038369299 0.1718302832 0.5961630701
1088.0 86.0 0.8817845802 0.5463263165 0.1182154198 0.4536736835
1088.0 88.0 0.9390011617 0.7391738916 0.0609988383 0.2608261084
1088.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
1090.0 0.0 0.1605377259 0.1605377259 0.8394622741 0.8394622741
1090.0 2.0 0.1607225020 0.1604315950 0.8392774980 0.8395684050
